SHOT,TIME,IP,RMAJOR,AMINOR,ELONG,TRIA,QA
10000,9.100000e-03,1.568390e+05,4.228726e-01,2.728726e-01,1.400000e+00,2.000000e-01,1.229220e+00
10000,9.110000e-03,1.568274e+05,4.228129e-01,2.728129e-01,1.400000e+00,2.000000e-01,1.228947e+00
10000,9.120000e-03,1.568155e+05,4.227532e-01,2.727532e-01,1.400000e+00,2.000000e-01,1.228675e+00
10000,9.130000e-03,1.568033e+05,4.226934e-01,2.726934e-01,1.400000e+00,2.000000e-01,1.228406e+00
10000,9.140000e-03,1.567908e+05,4.226336e-01,2.726336e-01,1.400000e+00,2.000000e-01,1.228139e+00
10000,9.150000e-03,1.567780e+05,4.225737e-01,2.725737e-01,1.400000e+00,2.000000e-01,1.227874e+00
10000,9.160000e-03,1.567648e+05,4.225137e-01,2.725137e-01,1.400000e+00,2.000000e-01,1.227610e+00
10000,9.170000e-03,1.567514e+05,4.224536e-01,2.724536e-01,1.400000e+00,2.000000e-01,1.227349e+00
10000,9.180000e-03,1.567376e+05,4.223935e-01,2.723935e-01,1.400000e+00,2.000000e-01,1.227090e+00
10000,9.190000e-03,1.567236e+05,4.223334e-01,2.723334e-01,1.400000e+00,2.000000e-01,1.226833e+00
10000,9.200000e-03,1.567092e+05,4.222731e-01,2.722731e-01,1.400000e+00,2.000000e-01,1.226578e+00
10000,9.210000e-03,1.566945e+05,4.222128e-01,2.722128e-01,1.400000e+00,2.000000e-01,1.226325e+00
10000,9.220000e-03,1.566795e+05,4.221524e-01,2.721524e-01,1.400000e+00,2.000000e-01,1.226073e+00
10000,9.230000e-03,1.566641e+05,4.220920e-01,2.720920e-01,1.400000e+00,2.000000e-01,1.225824e+00
10000,9.240000e-03,1.566485e+05,4.220315e-01,2.720315e-01,1.400000e+00,2.000000e-01,1.225577e+00
10000,9.250000e-03,1.566325e+05,4.219709e-01,2.719709e-01,1.400000e+00,2.000000e-01,1.225332e+00
10000,9.260000e-03,1.566163e+05,4.219103e-01,2.719103e-01,1.400000e+00,2.000000e-01,1.225089e+00
10000,9.270000e-03,1.565997e+05,4.218496e-01,2.718496e-01,1.400000e+00,2.000000e-01,1.224848e+00
10000,9.280000e-03,1.565828e+05,4.217888e-01,2.717888e-01,1.400000e+00,2.000000e-01,1.224609e+00
10000,9.290000e-03,1.565656e+05,4.217280e-01,2.717280e-01,1.400000e+00,2.000000e-01,1.224372e+00
10000,9.300000e-03,1.565481e+05,4.216671e-01,2.716671e-01,1.400000e+00,2.000000e-01,1.224137e+00
10000,9.310000e-03,1.565303e+05,4.216061e-01,2.716061e-01,1.400000e+00,2.000000e-01,1.223904e+00
10000,9.320000e-03,1.565121e+05,4.215451e-01,2.715451e-01,1.400000e+00,2.000000e-01,1.223673e+00
10000,9.330000e-03,1.564937e+05,4.214840e-01,2.714840e-01,1.400000e+00,2.000000e-01,1.223444e+00
10000,9.340000e-03,1.564749e+05,4.214228e-01,2.714228e-01,1.400000e+00,2.000000e-01,1.223217e+00
10000,9.350000e-03,1.564558e+05,4.213616e-01,2.713616e-01,1.400000e+00,2.000000e-01,1.222991e+00
10000,9.360000e-03,1.564365e+05,4.213003e-01,2.713003e-01,1.400000e+00,2.000000e-01,1.222768e+00
10000,9.370000e-03,1.564168e+05,4.212390e-01,2.712390e-01,1.400000e+00,2.000000e-01,1.222547e+00
10000,9.380000e-03,1.563967e+05,4.211775e-01,2.711775e-01,1.400000e+00,2.000000e-01,1.222328e+00
10000,9.390000e-03,1.563764e+05,4.211160e-01,2.711160e-01,1.400000e+00,2.000000e-01,1.222111e+00
10000,9.400000e-03,1.563558e+05,4.210545e-01,2.710545e-01,1.400000e+00,2.000000e-01,1.221896e+00
10000,9.410000e-03,1.563349e+05,4.209929e-01,2.709929e-01,1.400000e+00,2.000000e-01,1.221683e+00
10000,9.420000e-03,1.563136e+05,4.209312e-01,2.709312e-01,1.400000e+00,2.000000e-01,1.221472e+00
10000,9.430000e-03,1.562920e+05,4.208694e-01,2.708694e-01,1.400000e+00,2.000000e-01,1.221263e+00
10000,9.440000e-03,1.562702e+05,4.208076e-01,2.708076e-01,1.400000e+00,2.000000e-01,1.221056e+00
10000,9.450000e-03,1.562480e+05,4.207457e-01,2.707457e-01,1.400000e+00,2.000000e-01,1.220851e+00
10000,9.460000e-03,1.562255e+05,4.206838e-01,2.706838e-01,1.400000e+00,2.000000e-01,1.220648e+00
10000,9.470000e-03,1.562027e+05,4.206218e-01,2.706218e-01,1.400000e+00,2.000000e-01,1.220446e+00
10000,9.480000e-03,1.561795e+05,4.205597e-01,2.705597e-01,1.400000e+00,2.000000e-01,1.220247e+00
10000,9.490000e-03,1.561561e+05,4.204976e-01,2.704976e-01,1.400000e+00,2.000000e-01,1.220050e+00
10000,9.500000e-03,1.561324e+05,4.204354e-01,2.704354e-01,1.400000e+00,2.000000e-01,1.219855e+00
10000,9.510000e-03,1.561083e+05,4.203731e-01,2.703731e-01,1.400000e+00,2.000000e-01,1.219662e+00
10000,9.520000e-03,1.560839e+05,4.203107e-01,2.703107e-01,1.400000e+00,2.000000e-01,1.219470e+00
10000,9.530000e-03,1.560593e+05,4.202483e-01,2.702483e-01,1.400000e+00,2.000000e-01,1.219281e+00
10000,9.540000e-03,1.560343e+05,4.201859e-01,2.701859e-01,1.400000e+00,2.000000e-01,1.219094e+00
10000,9.550000e-03,1.560090e+05,4.201233e-01,2.701233e-01,1.400000e+00,2.000000e-01,1.218909e+00
10000,9.560000e-03,1.559834e+05,4.200607e-01,2.700607e-01,1.400000e+00,2.000000e-01,1.218725e+00
10000,9.570000e-03,1.559574e+05,4.199981e-01,2.699981e-01,1.400000e+00,2.000000e-01,1.218544e+00
10000,9.580000e-03,1.559312e+05,4.199353e-01,2.699353e-01,1.400000e+00,2.000000e-01,1.218365e+00
10000,9.590000e-03,1.559047e+05,4.198725e-01,2.698725e-01,1.400000e+00,2.000000e-01,1.218187e+00
10000,9.600000e-03,1.558778e+05,4.198097e-01,2.698097e-01,1.400000e+00,2.000000e-01,1.218012e+00
10000,9.610000e-03,1.558507e+05,4.197467e-01,2.697467e-01,1.400000e+00,2.000000e-01,1.217839e+00
10000,9.620000e-03,1.558232e+05,4.196837e-01,2.696837e-01,1.400000e+00,2.000000e-01,1.217667e+00
10000,9.630000e-03,1.557954e+05,4.196207e-01,2.696207e-01,1.400000e+00,2.000000e-01,1.217498e+00
10000,9.640000e-03,1.557673e+05,4.195576e-01,2.695576e-01,1.400000e+00,2.000000e-01,1.217330e+00
10000,9.650000e-03,1.557389e+05,4.194944e-01,2.694944e-01,1.400000e+00,2.000000e-01,1.217165e+00
10000,9.660000e-03,1.557102e+05,4.194311e-01,2.694311e-01,1.400000e+00,2.000000e-01,1.217001e+00
10000,9.670000e-03,1.556812e+05,4.193678e-01,2.693678e-01,1.400000e+00,2.000000e-01,1.216840e+00
10000,9.680000e-03,1.556519e+05,4.193044e-01,2.693044e-01,1.400000e+00,2.000000e-01,1.216680e+00
10000,9.690000e-03,1.556222e+05,4.192409e-01,2.692409e-01,1.400000e+00,2.000000e-01,1.216523e+00
10000,9.700000e-03,1.555923e+05,4.191774e-01,2.691774e-01,1.400000e+00,2.000000e-01,1.216367e+00
10000,9.710000e-03,1.555620e+05,4.191138e-01,2.691138e-01,1.400000e+00,2.000000e-01,1.216213e+00
10000,9.720000e-03,1.555315e+05,4.190502e-01,2.690502e-01,1.400000e+00,2.000000e-01,1.216062e+00
10000,9.730000e-03,1.555006e+05,4.189865e-01,2.689865e-01,1.400000e+00,2.000000e-01,1.215912e+00
10000,9.740000e-03,1.554694e+05,4.189227e-01,2.689227e-01,1.400000e+00,2.000000e-01,1.215764e+00
10000,9.750000e-03,1.554379e+05,4.188588e-01,2.688588e-01,1.400000e+00,2.000000e-01,1.215618e+00
10000,9.760000e-03,1.554061e+05,4.187949e-01,2.687949e-01,1.400000e+00,2.000000e-01,1.215475e+00
10000,9.770000e-03,1.553740e+05,4.187310e-01,2.687310e-01,1.400000e+00,2.000000e-01,1.215333e+00
10000,9.780000e-03,1.553416e+05,4.186669e-01,2.686669e-01,1.400000e+00,2.000000e-01,1.215193e+00
10000,9.790000e-03,1.553089e+05,4.186028e-01,2.686028e-01,1.400000e+00,2.000000e-01,1.215055e+00
10000,9.800000e-03,1.552759e+05,4.185386e-01,2.685386e-01,1.400000e+00,2.000000e-01,1.214919e+00
10000,9.810000e-03,1.552425e+05,4.184744e-01,2.684744e-01,1.400000e+00,2.000000e-01,1.214785e+00
10000,9.820000e-03,1.552089e+05,4.184101e-01,2.684101e-01,1.400000e+00,2.000000e-01,1.214653e+00
10000,9.830000e-03,1.551749e+05,4.183457e-01,2.683457e-01,1.400000e+00,2.000000e-01,1.214523e+00
10000,9.840000e-03,1.551407e+05,4.182813e-01,2.682813e-01,1.400000e+00,2.000000e-01,1.214395e+00
10000,9.850000e-03,1.551061e+05,4.182168e-01,2.682168e-01,1.400000e+00,2.000000e-01,1.214269e+00
10000,9.860000e-03,1.550712e+05,4.181522e-01,2.681522e-01,1.400000e+00,2.000000e-01,1.214145e+00
10000,9.870000e-03,1.550360e+05,4.180876e-01,2.680876e-01,1.400000e+00,2.000000e-01,1.214023e+00
10000,9.880000e-03,1.550005e+05,4.180229e-01,2.680229e-01,1.400000e+00,2.000000e-01,1.213903e+00
10000,9.890000e-03,1.549647e+05,4.179581e-01,2.679581e-01,1.400000e+00,2.000000e-01,1.213784e+00
10000,9.900000e-03,1.549286e+05,4.178933e-01,2.678933e-01,1.400000e+00,2.000000e-01,1.213668e+00
10000,9.910000e-03,1.548922e+05,4.178284e-01,2.678284e-01,1.400000e+00,2.000000e-01,1.213554e+00
10000,9.920000e-03,1.548555e+05,4.177634e-01,2.677634e-01,1.400000e+00,2.000000e-01,1.213441e+00
10000,9.930000e-03,1.548185e+05,4.176984e-01,2.676984e-01,1.400000e+00,2.000000e-01,1.213331e+00
10000,9.940000e-03,1.547811e+05,4.176333e-01,2.676333e-01,1.400000e+00,2.000000e-01,1.213223e+00
10000,9.950000e-03,1.547435e+05,4.175682e-01,2.675682e-01,1.400000e+00,2.000000e-01,1.213116e+00
10000,9.960000e-03,1.547056e+05,4.175029e-01,2.675029e-01,1.400000e+00,2.000000e-01,1.213012e+00
10000,9.970000e-03,1.546673e+05,4.174376e-01,2.674376e-01,1.400000e+00,2.000000e-01,1.212909e+00
10000,9.980000e-03,1.546288e+05,4.173723e-01,2.673723e-01,1.400000e+00,2.000000e-01,1.212809e+00
10000,9.990000e-03,1.545899e+05,4.173069e-01,2.673069e-01,1.400000e+00,2.000000e-01,1.212710e+00
10000,1.000000e-02,1.545507e+05,4.172414e-01,2.672414e-01,1.400000e+00,2.000000e-01,1.212613e+00
10000,1.001000e-02,1.545112e+05,4.171758e-01,2.671758e-01,1.400000e+00,2.000000e-01,1.212519e+00
10000,1.002000e-02,1.544715e+05,4.171102e-01,2.671102e-01,1.400000e+00,2.000000e-01,1.212426e+00
10000,1.003000e-02,1.544314e+05,4.170445e-01,2.670445e-01,1.400000e+00,2.000000e-01,1.212335e+00
10000,1.004000e-02,1.543910e+05,4.169788e-01,2.669788e-01,1.400000e+00,2.000000e-01,1.212247e+00
10000,1.005000e-02,1.543503e+05,4.169130e-01,2.669130e-01,1.400000e+00,2.000000e-01,1.212160e+00
10000,1.006000e-02,1.543093e+05,4.168471e-01,2.668471e-01,1.400000e+00,2.000000e-01,1.212075e+00
10000,1.007000e-02,1.542680e+05,4.167812e-01,2.667812e-01,1.400000e+00,2.000000e-01,1.211992e+00
10000,1.008000e-02,1.542264e+05,4.167152e-01,2.667152e-01,1.400000e+00,2.000000e-01,1.211911e+00
10000,1.009000e-02,1.541844e+05,4.166491e-01,2.666491e-01,1.400000e+00,2.000000e-01,1.211832e+00
10000,1.010000e-02,1.541422e+05,4.165829e-01,2.665829e-01,1.400000e+00,2.000000e-01,1.211755e+00
10000,1.011000e-02,1.540997e+05,4.165167e-01,2.665167e-01,1.400000e+00,2.000000e-01,1.211680e+00
10000,1.012000e-02,1.540569e+05,4.164505e-01,2.664505e-01,1.400000e+00,2.000000e-01,1.211607e+00
10000,1.013000e-02,1.540137e+05,4.163841e-01,2.663841e-01,1.400000e+00,2.000000e-01,1.211536e+00
10000,1.014000e-02,1.539703e+05,4.163177e-01,2.663177e-01,1.400000e+00,2.000000e-01,1.211467e+00
10000,1.015000e-02,1.539266e+05,4.162513e-01,2.662513e-01,1.400000e+00,2.000000e-01,1.211400e+00
10000,1.016000e-02,1.538825e+05,4.161847e-01,2.661847e-01,1.400000e+00,2.000000e-01,1.211335e+00
10000,1.017000e-02,1.538382e+05,4.161181e-01,2.661181e-01,1.400000e+00,2.000000e-01,1.211272e+00
10000,1.018000e-02,1.537935e+05,4.160515e-01,2.660515e-01,1.400000e+00,2.000000e-01,1.211210e+00
10000,1.019000e-02,1.537486e+05,4.159847e-01,2.659847e-01,1.400000e+00,2.000000e-01,1.211151e+00
10000,1.020000e-02,1.537033e+05,4.159179e-01,2.659179e-01,1.400000e+00,2.000000e-01,1.211094e+00
10000,1.021000e-02,1.536577e+05,4.158511e-01,2.658511e-01,1.400000e+00,2.000000e-01,1.211039e+00
10000,1.022000e-02,1.536119e+05,4.157842e-01,2.657842e-01,1.400000e+00,2.000000e-01,1.210985e+00
10000,1.023000e-02,1.535657e+05,4.157172e-01,2.657172e-01,1.400000e+00,2.000000e-01,1.210934e+00
10000,1.024000e-02,1.535192e+05,4.156501e-01,2.656501e-01,1.400000e+00,2.000000e-01,1.210884e+00
10000,1.025000e-02,1.534725e+05,4.155830e-01,2.655830e-01,1.400000e+00,2.000000e-01,1.210837e+00
10000,1.026000e-02,1.534254e+05,4.155158e-01,2.655158e-01,1.400000e+00,2.000000e-01,1.210791e+00
10000,1.027000e-02,1.533780e+05,4.154485e-01,2.654485e-01,1.400000e+00,2.000000e-01,1.210748e+00
10000,1.028000e-02,1.533303e+05,4.153812e-01,2.653812e-01,1.400000e+00,2.000000e-01,1.210706e+00
10000,1.029000e-02,1.532824e+05,4.153138e-01,2.653138e-01,1.400000e+00,2.000000e-01,1.210667e+00
10000,1.030000e-02,1.532341e+05,4.152464e-01,2.652464e-01,1.400000e+00,2.000000e-01,1.210629e+00
10000,1.031000e-02,1.531855e+05,4.151789e-01,2.651789e-01,1.400000e+00,2.000000e-01,1.210593e+00
10000,1.032000e-02,1.531366e+05,4.151113e-01,2.651113e-01,1.400000e+00,2.000000e-01,1.210560e+00
10000,1.033000e-02,1.530874e+05,4.150436e-01,2.650436e-01,1.400000e+00,2.000000e-01,1.210528e+00
10000,1.034000e-02,1.530379e+05,4.149759e-01,2.649759e-01,1.400000e+00,2.000000e-01,1.210498e+00
10000,1.035000e-02,1.529882e+05,4.149082e-01,2.649082e-01,1.400000e+00,2.000000e-01,1.210471e+00
10000,1.036000e-02,1.529381e+05,4.148403e-01,2.648403e-01,1.400000e+00,2.000000e-01,1.210445e+00
10000,1.037000e-02,1.528877e+05,4.147724e-01,2.647724e-01,1.400000e+00,2.000000e-01,1.210421e+00
10000,1.038000e-02,1.528370e+05,4.147044e-01,2.647044e-01,1.400000e+00,2.000000e-01,1.210399e+00
10000,1.039000e-02,1.527860e+05,4.146364e-01,2.646364e-01,1.400000e+00,2.000000e-01,1.210379e+00
10000,1.040000e-02,1.527347e+05,4.145683e-01,2.645683e-01,1.400000e+00,2.000000e-01,1.210362e+00
10000,1.041000e-02,1.526831e+05,4.145001e-01,2.645001e-01,1.400000e+00,2.000000e-01,1.210346e+00
10000,1.042000e-02,1.526312e+05,4.144319e-01,2.644319e-01,1.400000e+00,2.000000e-01,1.210332e+00
10000,1.043000e-02,1.525790e+05,4.143636e-01,2.643636e-01,1.400000e+00,2.000000e-01,1.210320e+00
10000,1.044000e-02,1.525266e+05,4.142952e-01,2.642952e-01,1.400000e+00,2.000000e-01,1.210310e+00
10000,1.045000e-02,1.524738e+05,4.142268e-01,2.642268e-01,1.400000e+00,2.000000e-01,1.210302e+00
10000,1.046000e-02,1.524207e+05,4.141583e-01,2.641583e-01,1.400000e+00,2.000000e-01,1.210296e+00
10000,1.047000e-02,1.523673e+05,4.140897e-01,2.640897e-01,1.400000e+00,2.000000e-01,1.210292e+00
10000,1.048000e-02,1.523136e+05,4.140211e-01,2.640211e-01,1.400000e+00,2.000000e-01,1.210290e+00
10000,1.049000e-02,1.522596e+05,4.139524e-01,2.639524e-01,1.400000e+00,2.000000e-01,1.210290e+00
10000,1.050000e-02,1.522054e+05,4.138836e-01,2.638836e-01,1.400000e+00,2.000000e-01,1.210292e+00
10000,1.051000e-02,1.521508e+05,4.138148e-01,2.638148e-01,1.400000e+00,2.000000e-01,1.210296e+00
10000,1.052000e-02,1.520959e+05,4.137459e-01,2.637459e-01,1.400000e+00,2.000000e-01,1.210302e+00
10000,1.053000e-02,1.520407e+05,4.136770e-01,2.636770e-01,1.400000e+00,2.000000e-01,1.210309e+00
10000,1.054000e-02,1.519853e+05,4.136079e-01,2.636079e-01,1.400000e+00,2.000000e-01,1.210319e+00
10000,1.055000e-02,1.519295e+05,4.135388e-01,2.635388e-01,1.400000e+00,2.000000e-01,1.210331e+00
10000,1.056000e-02,1.518734e+05,4.134697e-01,2.634697e-01,1.400000e+00,2.000000e-01,1.210345e+00
10000,1.057000e-02,1.518171e+05,4.134005e-01,2.634005e-01,1.400000e+00,2.000000e-01,1.210361e+00
10000,1.058000e-02,1.517604e+05,4.133312e-01,2.633312e-01,1.400000e+00,2.000000e-01,1.210379e+00
10000,1.059000e-02,1.517035e+05,4.132618e-01,2.632618e-01,1.400000e+00,2.000000e-01,1.210399e+00
10000,1.060000e-02,1.516462e+05,4.131924e-01,2.631924e-01,1.400000e+00,2.000000e-01,1.210420e+00
10000,1.061000e-02,1.515887e+05,4.131229e-01,2.631229e-01,1.400000e+00,2.000000e-01,1.210444e+00
10000,1.062000e-02,1.515308e+05,4.130534e-01,2.630534e-01,1.400000e+00,2.000000e-01,1.210470e+00
10000,1.063000e-02,1.514727e+05,4.129838e-01,2.629838e-01,1.400000e+00,2.000000e-01,1.210498e+00
10000,1.064000e-02,1.514142e+05,4.129141e-01,2.629141e-01,1.400000e+00,2.000000e-01,1.210528e+00
10000,1.065000e-02,1.513555e+05,4.128444e-01,2.628444e-01,1.400000e+00,2.000000e-01,1.210559e+00
10000,1.066000e-02,1.512965e+05,4.127746e-01,2.627746e-01,1.400000e+00,2.000000e-01,1.210593e+00
10000,1.067000e-02,1.512372e+05,4.127047e-01,2.627047e-01,1.400000e+00,2.000000e-01,1.210629e+00
10000,1.068000e-02,1.511775e+05,4.126347e-01,2.626347e-01,1.400000e+00,2.000000e-01,1.210667e+00
10000,1.069000e-02,1.511176e+05,4.125647e-01,2.625647e-01,1.400000e+00,2.000000e-01,1.210707e+00
10000,1.070000e-02,1.510574e+05,4.124947e-01,2.624947e-01,1.400000e+00,2.000000e-01,1.210749e+00
10000,1.071000e-02,1.509969e+05,4.124245e-01,2.624245e-01,1.400000e+00,2.000000e-01,1.210792e+00
10000,1.072000e-02,1.509361e+05,4.123543e-01,2.623543e-01,1.400000e+00,2.000000e-01,1.210838e+00
10000,1.073000e-02,1.508750e+05,4.122841e-01,2.622841e-01,1.400000e+00,2.000000e-01,1.210886e+00
10000,1.074000e-02,1.508136e+05,4.122137e-01,2.622137e-01,1.400000e+00,2.000000e-01,1.210936e+00
10000,1.075000e-02,1.507520e+05,4.121433e-01,2.621433e-01,1.400000e+00,2.000000e-01,1.210988e+00
10000,1.076000e-02,1.506900e+05,4.120729e-01,2.620729e-01,1.400000e+00,2.000000e-01,1.211042e+00
10000,1.077000e-02,1.506277e+05,4.120023e-01,2.620023e-01,1.400000e+00,2.000000e-01,1.211097e+00
10000,1.078000e-02,1.505652e+05,4.119317e-01,2.619317e-01,1.400000e+00,2.000000e-01,1.211155e+00
10000,1.079000e-02,1.505023e+05,4.118611e-01,2.618611e-01,1.400000e+00,2.000000e-01,1.211215e+00
10000,1.080000e-02,1.504392e+05,4.117904e-01,2.617904e-01,1.400000e+00,2.000000e-01,1.211277e+00
10000,1.081000e-02,1.503758e+05,4.117196e-01,2.617196e-01,1.400000e+00,2.000000e-01,1.211341e+00
10000,1.082000e-02,1.503120e+05,4.116487e-01,2.616487e-01,1.400000e+00,2.000000e-01,1.211407e+00
10000,1.083000e-02,1.502480e+05,4.115778e-01,2.615778e-01,1.400000e+00,2.000000e-01,1.211475e+00
10000,1.084000e-02,1.501837e+05,4.115068e-01,2.615068e-01,1.400000e+00,2.000000e-01,1.211545e+00
10000,1.085000e-02,1.501191e+05,4.114357e-01,2.614357e-01,1.400000e+00,2.000000e-01,1.211617e+00
10000,1.086000e-02,1.500542e+05,4.113646e-01,2.613646e-01,1.400000e+00,2.000000e-01,1.211691e+00
10000,1.087000e-02,1.499890e+05,4.112934e-01,2.612934e-01,1.400000e+00,2.000000e-01,1.211767e+00
10000,1.088000e-02,1.499235e+05,4.112222e-01,2.612222e-01,1.400000e+00,2.000000e-01,1.211845e+00
10000,1.089000e-02,1.498578e+05,4.111509e-01,2.611509e-01,1.400000e+00,2.000000e-01,1.211925e+00
10000,1.090000e-02,1.497917e+05,4.110795e-01,2.610795e-01,1.400000e+00,2.000000e-01,1.212007e+00
10000,1.091000e-02,1.497254e+05,4.110080e-01,2.610080e-01,1.400000e+00,2.000000e-01,1.212092e+00
10000,1.092000e-02,1.496587e+05,4.109365e-01,2.609365e-01,1.400000e+00,2.000000e-01,1.212178e+00
10000,1.093000e-02,1.495918e+05,4.108650e-01,2.608650e-01,1.400000e+00,2.000000e-01,1.212266e+00
10000,1.094000e-02,1.495246e+05,4.107933e-01,2.607933e-01,1.400000e+00,2.000000e-01,1.212356e+00
10000,1.095000e-02,1.494571e+05,4.107216e-01,2.607216e-01,1.400000e+00,2.000000e-01,1.212449e+00
10000,1.096000e-02,1.493893e+05,4.106498e-01,2.606498e-01,1.400000e+00,2.000000e-01,1.212543e+00
10000,1.097000e-02,1.493212e+05,4.105780e-01,2.605780e-01,1.400000e+00,2.000000e-01,1.212639e+00
10000,1.098000e-02,1.492528e+05,4.105061e-01,2.605061e-01,1.400000e+00,2.000000e-01,1.212738e+00
10000,1.099000e-02,1.491842e+05,4.104341e-01,2.604341e-01,1.400000e+00,2.000000e-01,1.212838e+00
10000,1.100000e-02,1.491152e+05,4.103621e-01,2.603621e-01,1.400000e+00,2.000000e-01,1.212941e+00
10000,1.101000e-02,1.490460e+05,4.102900e-01,2.602900e-01,1.400000e+00,2.000000e-01,1.213045e+00
10000,1.102000e-02,1.489765e+05,4.102178e-01,2.602178e-01,1.400000e+00,2.000000e-01,1.213152e+00
10000,1.103000e-02,1.489066e+05,4.101456e-01,2.601456e-01,1.400000e+00,2.000000e-01,1.213261e+00
10000,1.104000e-02,1.488365e+05,4.100733e-01,2.600733e-01,1.400000e+00,2.000000e-01,1.213372e+00
10000,1.105000e-02,1.487662e+05,4.100009e-01,2.600009e-01,1.400000e+00,2.000000e-01,1.213484e+00
10000,1.106000e-02,1.486955e+05,4.099285e-01,2.599285e-01,1.400000e+00,2.000000e-01,1.213599e+00
10000,1.107000e-02,1.486245e+05,4.098560e-01,2.598560e-01,1.400000e+00,2.000000e-01,1.213716e+00
10000,1.108000e-02,1.485533e+05,4.097834e-01,2.597834e-01,1.400000e+00,2.000000e-01,1.213835e+00
10000,1.109000e-02,1.484817e+05,4.097108e-01,2.597108e-01,1.400000e+00,2.000000e-01,1.213956e+00
10000,1.110000e-02,1.484099e+05,4.096381e-01,2.596381e-01,1.400000e+00,2.000000e-01,1.214079e+00
10000,1.111000e-02,1.483378e+05,4.095654e-01,2.595654e-01,1.400000e+00,2.000000e-01,1.214204e+00
10000,1.112000e-02,1.482654e+05,4.094925e-01,2.594925e-01,1.400000e+00,2.000000e-01,1.214332e+00
10000,1.113000e-02,1.481927e+05,4.094196e-01,2.594196e-01,1.400000e+00,2.000000e-01,1.214461e+00
10000,1.114000e-02,1.481198e+05,4.093467e-01,2.593467e-01,1.400000e+00,2.000000e-01,1.214592e+00
10000,1.115000e-02,1.480465e+05,4.092737e-01,2.592737e-01,1.400000e+00,2.000000e-01,1.214726e+00
10000,1.116000e-02,1.479730e+05,4.092006e-01,2.592006e-01,1.400000e+00,2.000000e-01,1.214861e+00
10000,1.117000e-02,1.478992e+05,4.091274e-01,2.591274e-01,1.400000e+00,2.000000e-01,1.214999e+00
10000,1.118000e-02,1.478251e+05,4.090542e-01,2.590542e-01,1.400000e+00,2.000000e-01,1.215138e+00
10000,1.119000e-02,1.477507e+05,4.089809e-01,2.589809e-01,1.400000e+00,2.000000e-01,1.215280e+00
10000,1.120000e-02,1.476760e+05,4.089076e-01,2.589076e-01,1.400000e+00,2.000000e-01,1.215424e+00
10000,1.121000e-02,1.476011e+05,4.088342e-01,2.588342e-01,1.400000e+00,2.000000e-01,1.215570e+00
10000,1.122000e-02,1.475258e+05,4.087607e-01,2.587607e-01,1.400000e+00,2.000000e-01,1.215718e+00
10000,1.123000e-02,1.474503e+05,4.086872e-01,2.586872e-01,1.400000e+00,2.000000e-01,1.215868e+00
10000,1.124000e-02,1.473745e+05,4.086136e-01,2.586136e-01,1.400000e+00,2.000000e-01,1.216020e+00
10000,1.125000e-02,1.472984e+05,4.085399e-01,2.585399e-01,1.400000e+00,2.000000e-01,1.216174e+00
10000,1.126000e-02,1.472221e+05,4.084661e-01,2.584661e-01,1.400000e+00,2.000000e-01,1.216331e+00
10000,1.127000e-02,1.471454e+05,4.083923e-01,2.583923e-01,1.400000e+00,2.000000e-01,1.216489e+00
10000,1.128000e-02,1.470685e+05,4.083185e-01,2.583185e-01,1.400000e+00,2.000000e-01,1.216650e+00
10000,1.129000e-02,1.469913e+05,4.082445e-01,2.582445e-01,1.400000e+00,2.000000e-01,1.216813e+00
10000,1.130000e-02,1.469138e+05,4.081705e-01,2.581705e-01,1.400000e+00,2.000000e-01,1.216977e+00
10000,1.131000e-02,1.468360e+05,4.080965e-01,2.580965e-01,1.400000e+00,2.000000e-01,1.217144e+00
10000,1.132000e-02,1.467580e+05,4.080223e-01,2.580223e-01,1.400000e+00,2.000000e-01,1.217313e+00
10000,1.133000e-02,1.466796e+05,4.079481e-01,2.579481e-01,1.400000e+00,2.000000e-01,1.217484e+00
10000,1.134000e-02,1.466010e+05,4.078739e-01,2.578739e-01,1.400000e+00,2.000000e-01,1.217658e+00
10000,1.135000e-02,1.465221e+05,4.077995e-01,2.577995e-01,1.400000e+00,2.000000e-01,1.217833e+00
10000,1.136000e-02,1.464429e+05,4.077251e-01,2.577251e-01,1.400000e+00,2.000000e-01,1.218010e+00
10000,1.137000e-02,1.463635e+05,4.076507e-01,2.576507e-01,1.400000e+00,2.000000e-01,1.218190e+00
10000,1.138000e-02,1.462837e+05,4.075762e-01,2.575762e-01,1.400000e+00,2.000000e-01,1.218372e+00
10000,1.139000e-02,1.462037e+05,4.075016e-01,2.575016e-01,1.400000e+00,2.000000e-01,1.218556e+00
10000,1.140000e-02,1.461234e+05,4.074269e-01,2.574269e-01,1.400000e+00,2.000000e-01,1.218742e+00
10000,1.141000e-02,1.460429e+05,4.073522e-01,2.573522e-01,1.400000e+00,2.000000e-01,1.218930e+00
10000,1.142000e-02,1.459620e+05,4.072774e-01,2.572774e-01,1.400000e+00,2.000000e-01,1.219120e+00
10000,1.143000e-02,1.458809e+05,4.072025e-01,2.572025e-01,1.400000e+00,2.000000e-01,1.219312e+00
10000,1.144000e-02,1.457995e+05,4.071276e-01,2.571276e-01,1.400000e+00,2.000000e-01,1.219507e+00
10000,1.145000e-02,1.457178e+05,4.070526e-01,2.570526e-01,1.400000e+00,2.000000e-01,1.219704e+00
